,rally_id,sample_id,ball_round,landing_x,landing_y,clear,defensive shot,drive,drop,lob,long service,net shot,push/rush,short service,smash
47,3081,7,10,0.12982870638370514,-0.6329154968261719,0.6086698770523071,0.0046984124928712845,0.004998139105737209,0.20858004689216614,0.038083966821432114,1.8006869140663184e-05,0.006795709487050772,0.0017578138504177332,1.2452551345631946e-05,0.12638550996780396
48,3082,8,5,-1.2118178606033325,0.7495609521865845,4.226717464916874e-06,0.9986463189125061,0.0008663866319693625,5.953389518253971e-06,1.4005865523358807e-05,8.41933797346428e-07,0.00033612619154155254,0.00012429467460606247,6.133926149232138e-07,1.2211339708301239e-06
49,3082,8,6,0.27934402227401733,-0.6861048340797424,0.00022009761596564204,0.01840854249894619,0.013171995058655739,0.0002071285853162408,0.23423492908477783,1.4410690027943929e-06,0.48916885256767273,0.24450647830963135,1.2663290362979751e-06,7.928317791083828e-05
50,3082,8,7,0.39503592252731323,0.4266059994697571,0.3071899116039276,0.017897486686706543,0.08204934000968933,0.2990891933441162,0.027702266350388527,2.000829772441648e-05,0.0038725598715245724,0.00458506541326642,1.263429567188723e-05,0.2575816512107849
51,3082,8,8,0.184978649020195,-1.1130625009536743,0.21780633926391602,0.1482466161251068,0.11350569874048233,0.1091865748167038,0.15665794909000397,0.0003920906165149063,0.085849329829216,0.06189834326505661,0.00023200646683108062,0.10622502118349075
52,3082,8,9,0.5783122777938843,0.17650462687015533,0.4247332811355591,0.014938253909349442,0.02191733382642269,0.2918912470340729,0.03952953591942787,6.328361632768065e-05,0.012650102376937866,0.0049766977317631245,4.894009180134162e-05,0.18925121426582336
53,3082,8,10,0.14887835085391998,-0.6638422012329102,0.5327698588371277,0.01703520119190216,0.008837433531880379,0.1788777858018875,0.11073467135429382,3.942660259781405e-05,0.02517211064696312,0.007276997435837984,2.686397601792123e-05,0.11922964453697205
54,3083,9,5,0.013206586241722107,-0.7697885632514954,2.2423020709538832e-05,0.00038847525138407946,0.003724299371242523,2.4785034838714637e-05,0.13791094720363617,5.633712021335668e-07,0.6722465753555298,0.18565234541893005,5.46278727142635e-07,2.9007029297645204e-05
55,3083,9,6,-0.033879831433296204,0.47761082649230957,0.2633761167526245,0.09323455393314362,0.1912122517824173,0.2623628079891205,0.004081494174897671,6.696679338347167e-05,0.0017044454580172896,0.001184336026199162,4.123603866901249e-05,0.1827358454465866
56,3083,9,7,-0.17538662254810333,-0.7438688278198242,0.020749488845467567,0.3102492690086365,0.13327434659004211,0.017259344458580017,0.10328254848718643,7.091956649674103e-05,0.28544747829437256,0.11764156073331833,5.044941644882783e-05,0.011974550783634186
57,3083,9,8,0.2947668433189392,0.8442948460578918,0.2001660019159317,0.02681315690279007,0.046417806297540665,0.5190199613571167,0.0022776813711971045,5.31739397047204e-06,0.0013533950550481677,0.0005691369296982884,5.804528882435989e-06,0.20337168872356415
58,3083,9,9,0.004174172878265381,-0.7839049100875854,0.09254559874534607,0.07325814664363861,0.045429326593875885,0.036420345306396484,0.3612441420555115,0.00018618098692968488,0.2589547038078308,0.09637316316366196,0.00012821696873288602,0.03546014800667763
59,3083,9,10,0.22552315890789032,0.7538614869117737,0.4528840482234955,0.003135239938274026,0.018745804205536842,0.3148927688598633,0.04365776851773262,5.539156518352684e-06,0.009783510118722916,0.0037755186203867197,4.550488938548369e-06,0.15311533212661743
60,3084,10,5,0.4623352885246277,-0.7167161703109741,2.6252745755073192e-08,0.0002678573364391923,0.0009699378861114383,2.608807392334711e-08,0.016168711706995964,3.788342439747794e-08,0.6093882322311401,0.37320512533187866,3.8128440849050094e-08,2.8295712439785348e-08
61,3084,10,6,0.41133207082748413,0.45466917753219604,0.08187940716743469,0.11802627146244049,0.6806728839874268,0.039160605520009995,0.023963192477822304,3.728191131813219e-06,0.01050467137247324,0.013291907496750355,1.414802682120353e-06,0.03249596431851387
62,3084,10,7,-0.014565721154212952,-0.7566095590591431,0.10045340657234192,0.13162611424922943,0.5007937550544739,0.0936674252152443,0.009358550421893597,2.578110979811754e-05,0.017453700304031372,0.012036808766424656,1.3021704944549128e-05,0.1345713585615158
63,3084,10,8,0.6724368929862976,0.36095768213272095,0.13465118408203125,0.4102404713630676,0.04871830344200134,0.22077228128910065,0.01804535649716854,3.810642738244496e-05,0.013586081564426422,0.007453345227986574,3.60449448635336e-05,0.14645881950855255
64,3084,10,9,0.4499702453613281,-0.43827342987060547,0.23715521395206451,0.014234582893550396,0.03355066478252411,0.07706665247678757,0.3310474753379822,0.00021039927378296852,0.14512133598327637,0.05793594568967819,0.00014483109407592565,0.1035328134894371
65,3084,10,10,0.1295049637556076,0.2406633347272873,0.5938116312026978,0.0020120723638683558,0.005585514008998871,0.24805577099323273,0.016631105914711952,3.480159421087592e-06,0.001885051722638309,0.0008580290013924241,2.51906885750941e-06,0.13115477561950684
66,3085,11,5,-0.955264151096344,0.7619954943656921,5.467957635119092e-06,0.9983918070793152,0.000959412136580795,8.737754797039088e-06,1.998391053348314e-05,1.0567229224989205e-07,0.0004930825089104474,0.0001199385806103237,7.136206647828658e-08,1.2519961956058978e-06
67,3085,11,6,0.046689972281455994,-0.7866559624671936,0.0014691747492179275,0.05044044554233551,0.029142538085579872,0.0012690388830378652,0.26848259568214417,8.77635284268763e-06,0.46373632550239563,0.1849052757024765,6.300671429926297e-06,0.0005395765765570104
68,3085,11,7,0.2701041102409363,0.4409453272819519,0.3099931478500366,0.01472591981291771,0.056930698454380035,0.32054227590560913,0.021984964609146118,1.7115879018092528e-05,0.0036883458960801363,0.0035976453218609095,1.1869172340084333e-05,0.26850804686546326
69,3085,11,8,0.07463447749614716,-1.1673682928085327,0.1704026311635971,0.15549229085445404,0.09726876765489578,0.08129958063364029,0.21439097821712494,0.0005525710294023156,0.1280570924282074,0.08203169703483582,0.0003521429025568068,0.07015223801136017
70,3085,11,9,0.4325979948043823,0.4233139157295227,0.452280730009079,0.006941279862076044,0.015773341059684753,0.303837388753891,0.03660983592271805,2.786595723591745e-05,0.009744303300976753,0.0035141720436513424,2.2122847440186888e-05,0.17124903202056885
71,3085,11,10,0.06383536756038666,-0.7571889758110046,0.5611848831176758,0.013542762957513332,0.007070496212691069,0.19376222789287567,0.0886097401380539,2.3093130948836915e-05,0.0175932627171278,0.0045628659427165985,1.5937626812956296e-05,0.11363469064235687
72,3086,12,5,0.5595529675483704,-0.5047628879547119,3.6078850826015696e-05,0.9990966320037842,0.0005197195569053292,4.095152689842507e-05,2.9817427275702357e-05,3.388781522062345e-08,0.0002248438831884414,3.9573955291416496e-05,2.090964024148434e-08,1.2397221325954888e-05
73,3086,12,6,1.3266218900680542,0.9105537533760071,0.09805363416671753,0.08568734675645828,0.2194017618894577,0.1446523666381836,0.1367402821779251,3.2840234780451283e-06,0.1028476133942604,0.09094458818435669,1.944875293702353e-06,0.12166710197925568
74,3086,12,7,0.30872589349746704,-0.8655286431312561,0.32534849643707275,0.15419895946979523,0.0801422968506813,0.25101369619369507,0.00955877173691988,1.0353528523410205e-05,0.003012605244293809,0.002100055804476142,6.397839115379611e-06,0.17460837960243225
75,3086,12,8,0.5422773957252502,0.09185095131397247,0.24975693225860596,0.04373227059841156,0.0486084520816803,0.11903716623783112,0.21181459724903107,0.00020081416005268693,0.09459386020898819,0.06582262367010117,0.00013680329720955342,0.16629651188850403
76,3086,12,9,0.2516171336174011,-0.3166595995426178,0.5293557643890381,0.022611141204833984,0.014078608714044094,0.2641380727291107,0.040817685425281525,1.6657408195897005e-05,0.006122637540102005,0.0033898786641657352,1.3169104931876063e-05,0.11945637315511703
77,3086,12,10,0.23963747918605804,-0.07697334885597229,0.6305676102638245,0.003863908350467682,0.0024136961437761784,0.20931574702262878,0.03631333261728287,4.028585408377694e-06,0.0033947655465453863,0.001354610431008041,2.9221198474260746e-06,0.11276932060718536
78,3087,13,5,0.06382791697978973,0.8402196764945984,0.13915729522705078,1.6700894001075994e-09,1.1326782441756222e-05,0.24768725037574768,2.7203130414932275e-08,1.6332660224271933e-10,1.867470400540583e-09,3.75990044654273e-10,1.365069168812738e-10,0.6131440997123718
79,3087,13,6,-0.05217190086841583,-0.8871835470199585,0.1365656703710556,0.20964200794696808,0.11084658652544022,0.13793517649173737,0.09521003067493439,2.7835283617605455e-05,0.20378164947032928,0.032302409410476685,2.045882683887612e-05,0.07366808503866196
80,3087,13,7,0.8905200362205505,0.753218412399292,0.3227246403694153,0.03355109319090843,0.023732595145702362,0.418755441904068,0.0015913743991404772,9.56330040935427e-07,0.0006394382799044251,0.00022259782417677343,5.878600290998293e-07,0.19878120720386505
81,3087,13,8,0.006217673420906067,-0.7588301301002502,0.26454076170921326,0.07803802937269211,0.021858930587768555,0.09094864875078201,0.3320414423942566,3.651539373095147e-05,0.12065080553293228,0.03315538913011551,2.1573052435996942e-05,0.058707866817712784
82,3087,13,9,-0.015639975666999817,0.3957483172416687,0.4533841609954834,0.004076017998158932,0.010900460183620453,0.3258076310157776,0.02853584848344326,4.127546344534494e-05,0.005452337674796581,0.0025807563215494156,3.8001860957592726e-05,0.16918346285820007
83,3087,13,10,-0.0267554372549057,-0.5183731913566589,0.44742968678474426,0.026054223999381065,0.01039117295295,0.14239101111888885,0.24233244359493256,2.8813828976126388e-05,0.04790330305695534,0.0153550636023283,2.096704520226922e-05,0.06809328496456146
84,3088,14,5,0.45672494173049927,0.6928355693817139,0.00042452814523130655,0.9306909441947937,0.011779607273638248,0.0003421484725549817,0.003924228250980377,3.9901152604215895e-08,0.044844191521406174,0.007780919782817364,1.9486851243755154e-08,0.0002132988884113729
85,3088,14,6,0.7896158695220947,-0.6960848569869995,0.22556951642036438,0.05748583376407623,0.21653519570827484,0.2019917070865631,0.11625131964683533,2.271579887747066e-06,0.06728386878967285,0.021071799099445343,1.3813048553856788e-06,0.09380710124969482
86,3088,14,7,1.053033709526062,0.3537183403968811,0.45130717754364014,0.014655373059213161,0.014511908404529095,0.25269412994384766,0.011237867176532745,3.879225118907925e-07,0.0024722153320908546,0.0009462275775149465,1.886169371800861e-07,0.2521745562553406
87,3088,14,8,0.25080329179763794,-0.596974790096283,0.39442604780197144,0.02752688154578209,0.041361816227436066,0.16535983979701996,0.13270559906959534,6.625669630011544e-05,0.06181347370147705,0.021709704771637917,4.3352240027161315e-05,0.15498699247837067
88,3088,14,9,0.20344598591327667,-0.08617933094501495,0.5678398013114929,0.012600064277648926,0.007801645435392857,0.23258128762245178,0.05375115945935249,2.4077646230580285e-05,0.008927952498197556,0.0035172905772924423,1.844407779572066e-05,0.11293842643499374
89,3088,14,10,0.021360233426094055,-0.2229311168193817,0.6372991800308228,0.0032340516336262226,0.002204270800575614,0.20955915749073029,0.038932915776968,4.60797991763684e-06,0.004003811161965132,0.0011856610653921962,3.5186221793992445e-06,0.10357286036014557
90,3089,15,5,-0.26705604791641235,0.96772700548172,0.00013831764226779342,0.0002359123172936961,0.003684522584080696,7.886974344728515e-05,0.3523046672344208,0.0010860513430088758,0.08806236833333969,0.5531764626502991,0.0011551588540896773,7.769423245918006e-05
91,3089,15,6,0.2016797512769699,-0.6280617117881775,0.43826085329055786,0.0002979133278131485,0.014689695090055466,0.3412874639034271,0.0014213246759027243,2.743745710631629e-07,0.00014565011952072382,0.000120166914712172,1.655680961221151e-07,0.20377640426158905
92,3089,15,7,1.01411771774292,-0.05653862655162811,0.39118891954421997,0.016362996771931648,0.019644737243652344,0.18083040416240692,0.09903676807880402,9.993907951866277e-06,0.02520865574479103,0.009965670295059681,5.123926712258253e-06,0.25774678587913513
93,3089,15,8,0.7530488967895508,-0.5544098615646362,0.49374085664749146,0.004661911632865667,0.007233677431941032,0.2607603371143341,0.01152568869292736,8.682577754370868e-05,0.0036450268235057592,0.0008927417220547795,5.178317951504141e-05,0.21740105748176575
94,3089,15,9,-0.08500219881534576,-0.39512133598327637,0.526154100894928,0.021237796172499657,0.012977360747754574,0.22106745839118958,0.03455846384167671,6.422255682991818e-05,0.0164271742105484,0.0035156342200934887,4.2941068386426196e-05,0.16395485401153564
95,3089,15,10,-0.055237606167793274,-0.011197865009307861,0.6109862923622131,0.003411825280636549,0.0028428013902157545,0.20524989068508148,0.0854397788643837,6.191426109580789e-06,0.008404474705457687,0.00249314121901989,5.09062692799489e-06,0.08116046339273453
96,3090,16,5,-0.01457245647907257,-0.9633793234825134,0.13939732313156128,1.1765029839239105e-08,0.000288145849481225,0.2788133919239044,1.037213223753497e-06,1.099483726285655e-09,9.509751208724992e-08,2.595461268128929e-08,9.188248495384244e-10,0.5815000534057617
97,3090,16,6,0.6410725712776184,0.3481525778770447,0.2652938663959503,0.44008541107177734,0.01683061756193638,0.10399336367845535,0.038517896085977554,2.172874337702524e-05,0.06993544846773148,0.006402270402759314,1.1143199117213953e-05,0.05890827625989914
98,3090,16,7,0.14350919425487518,-0.7561272978782654,0.27426111698150635,0.06102254241704941,0.03851078450679779,0.11234678328037262,0.2622023820877075,6.65817569824867e-05,0.17967811226844788,0.027150653302669525,3.717464642249979e-05,0.04472383111715317
99,3090,16,8,-0.11201436817646027,0.42502152919769287,0.521018385887146,0.00699635362252593,0.004307497292757034,0.34113460779190063,0.002922764979302883,1.4386989732884103e-07,0.0004576414357870817,0.00012134377175243571,9.778903375945447e-08,0.12304119020700455
100,3090,16,9,-0.07870714366436005,-0.4035336375236511,0.4106886386871338,0.03813665732741356,0.01637999527156353,0.2127610445022583,0.15864348411560059,8.125385647872463e-05,0.03956524655222893,0.015256262384355068,7.257098332047462e-05,0.10841482132673264
101,3090,16,10,0.2973442077636719,0.27639174461364746,0.5882925987243652,0.005856498144567013,0.0035761259496212006,0.23288507759571075,0.0785355344414711,4.670256203098688e-06,0.0082811014726758,0.0024962169118225574,3.5002726690436248e-06,0.08006875962018967
102,3092,17,5,-1.142279028892517,0.7381482720375061,1.406740557285957e-05,0.9986408352851868,0.000855485035572201,1.5474986867047846e-05,1.9821181922452524e-05,4.3587039044723497e-07,0.0003518790763337165,9.85737206065096e-05,2.995842010022898e-07,3.052182137253112e-06
103,3092,17,6,0.2262447327375412,-0.7891847491264343,0.00044519954826682806,0.013081056997179985,0.012734688818454742,0.0003437796840444207,0.2688278555870056,2.0048657916049706e-06,0.510205090045929,0.19421137869358063,1.5514667666138848e-06,0.0001473713491577655
104,3092,17,7,0.34334176778793335,0.486788809299469,0.3392600417137146,0.013646773993968964,0.06228013336658478,0.3021211326122284,0.02482662908732891,1.2997916201129556e-05,0.0037562348879873753,0.0033744981046766043,8.091158633760642e-06,0.2507134675979614
105,3092,17,8,0.023300275206565857,-1.1643449068069458,0.21320730447769165,0.14629466831684113,0.11841410398483276,0.11090664565563202,0.1580735296010971,0.0004271815996617079,0.099073126912117,0.06188567727804184,0.00026379269547760487,0.09145396947860718
106,3092,17,9,0.4642830491065979,0.3129929304122925,0.429252028465271,0.013384447433054447,0.01865091733634472,0.3089171350002289,0.03378397226333618,3.149604526697658e-05,0.010204565711319447,0.00369349610991776,2.497306195436977e-05,0.18205687403678894
107,3092,17,10,0.09285788238048553,-0.6640365123748779,0.5383662581443787,0.016253314912319183,0.008681236766278744,0.18629993498325348,0.10547825694084167,3.06353613268584e-05,0.024152003228664398,0.006300597917288542,2.1153777197469026e-05,0.11441662162542343
108,3093,18,5,-0.5175300240516663,-1.019621729850769,0.132841557264328,2.3631196199858095e-07,0.002154058776795864,0.23357272148132324,3.525138936311123e-06,3.408893078926667e-08,7.953540830385464e-07,2.311417972578056e-07,2.649132824217304e-08,0.6314268708229065
109,3093,18,6,0.933593213558197,0.5203810930252075,0.07274053245782852,0.5793213844299316,0.021190764382481575,0.04013873264193535,0.0618058405816555,3.4361641155555844e-05,0.18729650974273682,0.019249359145760536,2.0400952053023502e-05,0.01820206828415394
110,3093,18,7,0.11556939780712128,-0.7417884469032288,0.20369285345077515,0.22009848058223724,0.12920203804969788,0.11144797503948212,0.12948909401893616,9.07166613615118e-05,0.13725902140140533,0.027612514793872833,4.236133099766448e-05,0.041064925491809845
